# in-window irreducibles of odd degree over F_{3^11}
# f = T^n + g monic irreducible, deg g <= floor(n/2).
# carrier F3 means g has F_3 coefficients; since 11 is prime and
# 11 does not divide n, such an f stays irreducible over F_{3^11}.
# g is stored as the base-3 digit string of its coefficient vector
# (low degree first; 11 trits per F_{3^11} coefficient), packed
# into one integer and printed in hex.
# n|carrier|tail_base3_hex|tries|seconds
1425|F3|0x38e9b07343bd7f2c3cf59a6ecdaffbc340bf286cb1e4f3b248a2ef383113db89893403f3ba3f84dab9f078ec2dcca01ae787ff25868b942aff51b2f2342f35e6de36181954550c3c857c3b3065c268d4621b509e5b01add952cf24d35c9842614043c1a59ba5c66af0db9877c680747c88ef39257c43452299dc6990f54bb4a0c75caa130ee044479055793c6c8|3222|167.6
1427|F3|0x5cb4e86fca3b0c8993b8a6c278d418ea434874bc2e3b5de0fb8cf04e144ccf71c666758ed42fd8753608320103a71b96563d347e03feabd89d48fa6a73c3a5db5da95801b5fd13dd745eed95359c8f28aa43c3b7c0f6f69a45ad0d74ae5fec2a8cefe9439f693f586c2a64986ddc1d0b3ce3c4b3c082eac9408e518207f28a79069ef491ec8596a8492edf924da|1274|81.8
1429|F3|0xd57da92693135f00785261804364a7a8d3b00c56d5dc5db2d31587be6c2dfd248206840c68d1a93544ee8c1b4462add361150219ecc9965c49b90bfa553f78886dff8ed62c31c68a2b51aef22cfeb0eaa1aa92d29402f5d8f3c26d771f12e0f2dccdb3fb6545f1edfc9947d461b62a9f409d40f0377f4bb13f275e1d3a74a7024a1fc0f4f8467967789166cf51d|2052|111.5
1431|F3|0x43f4eb551149253f71181d11c8b83ec47605aa5ced7bfecae487d94f74c509d00f650eff022d2b4b7641c8e52173767de42f4f0b0ccaaa1a328eb2c8a638db8389798d75a323c956e6085b57f63b798fcb79f9bd2160a9c1ac2c7809d02840ee759047c33ee6da39493541516e2aa40866b1f38c5ad1dbc00a02f173e3e123676c73f4da0d96d69f8892d601f335|522|38.8
1433|F3|0x95a9a5709a811147d140e297e3c676d1bd1ccc735887fe89a7cc3035f3c249d89f688322f7e76e4c757044b9d0bfbfa7e33d1fa09dbaa40afdf8aa5af81c2f8391a316ed2eb00fa3cb970ad379f05db5769f67006c9681cfe1fe889921024d863a1a3887a6a1c551b8f8682ba853c00b6d739f9d6da5c52c971d3433d79920dc277198534a01c9f5631b1a419e3a|455|24.1
1435|F3|0x1551b7e2fa32b4bca6cf2be5826b23bcfcb2ac24a931488cacb7ce1c74079cfd772bc61f07c1451a39a00f45ea64e4c8ab4dfafea5b04cf728d2807ed0da171b3b9e4b5832862dabaae95a45e04f42fc78debc59f55d23dbc5be2b1c825bae6d3fdd9d949fb331fe120959ebccb11644f1a6f28dd254e66dffd9e0259309640ac9405b04ebc8304ebfadcae23a29|2828|139.9
1437|F3|0xb79ca6da410e27b89e844585991856e1cd0a84b375e49a2675134240df9762d24ca43ae7049c4997d3f8494c851880b39bf27a5abbba22ac74144e85662aadaebcc9e1951e849f02542c05ba47bde628b0344a050d4bf6035b372c8f987fcd76a4a418ab51390ee5883cb11a1a65e483756caee3e3421c9da2ec62a81b6b2a63f31cade39f3a79d64370ee8691af7|269|18.1
1439|F3|0x1cfa3ad5ee80ea462981f6192a63643398ef92021e198eb7de0b546f2a7ed02652017fbca66e08aec9ef680bb90d3bb3f1a7376f9b2eef8650ff78edc66c779c208e78106898177dbc67b3d144bc4c325b25f8c3b629c9f74ae72fe5c862b777c30d5bed9572f761c37b78a3e545adbed82a7f55473cbce67add91edd1465c833f6cf3b9fe580acf8f84dd4832c320|130|10.5
1443|F3|0x910ee04e353326fa3f7953c63de656b504291c6001c0e49b8a27b2676a699fbed58cfcd97df4470a6acad101f71568f9f12c1175190475399aba146e513e96b17bab685503846b83dc20c360cfcea0daa2e87f0f580905ff4758632540cb3cba46942bb29d1c7bf92d4d93d1271aa6bc88a3733af0f7e2631cff3a3368f874fc9d7ad0d70ca90ec39022588a72647d|3680|212.7
1445|F3|0x410dbda7bc05c000a80efc3bd7a75c1931b56d17fad87d080ad3ec1ff28831dd3ecf45be9677113829969c27f168fc8890e8971d2b277147b6637a6eb5f9fb82a7052953568d5592783ce39edcf287617646ea0a926a66624eea755dc1b0611955f55e9efe5c1cecaa73f4e887089afe5bdbd503e678cc839a50304f6eef4d63a055d6b482e303ea1da35be310c0c1|559|29.6
1447|F3|0xa1bd90e6f7d4872681f8417e2275ce6deb82c788868689bab352d6ef0f82e180071876bee46b5458a3d096fa2277accb28d2d8d693c8aa15478288721c8c3607ab62c5ce6e8e40553cd5eb7e024664cae5e711fb461385444077be427def56f0dbb37044e2052b372fb1b96aeef137c000bceba4db42b342ce3f9255b616b9b67393b345ba6795a3b5b46ca6a7ab629|992|48.9
1449|F3|0x59e692da3e98de8d80cbde192325e08b0792fefaa7cf9e0826cc97fd13c3d788b368ebc67755063c80b8e69e910dd3601255bb522c4a54e83b27ae62f4c9c650ca72ce537a687056337613d7b1f6e0e96365c2f6553a549155cb58a835fc1437b8b70cf41ce9b139686e8a8d884b694c7ba32090acc6c1f0bfc0eeb93e1c6d593553d2fac3ffebba97bb7d0a8a51995|981|41.6
1451|F3|0x1d936e67008de6530448c8929dd1e2924232ff8a5ffa0dd7cd2e71feac70f6757f4e9eb32d9799db73ea85b7ddd85e15bd3aa65e4b8aca9e9d572e7d61f2ffd313102ba2c33b90155ef63df897131ddd7dc97c8c9812911afb2ce30af6e86352f0ff2b442085a02d2ce0e8cf414eb4476cf607bfd6ea0536a97024d72758e3cb8cce08ab16ff2aeaa3da134eb0ab454f|6941|360.7
1453|F3|0xc061cd5f321e7c06229fa6808f475259437a45ba8a269deada3f951ab0fffc3447ac833fa2c4d566e544312b328464780778ed6b243666f994d990eb92eaeadf00f4f7c0c477a997aa70a3f49916a91c10cc48368c13059ee0f647f92ba45d1a3c7dc70cf915f80f5064c6ebb14bb022075fe5be49815b1a012bb6a178aec142fabd67f67c2ac7c726d979396d72f1b5|580|33.9
1455|F3|0x1eed9bc032931544ec23e12c11f369fa42ec2e1dabe08ac7f083a588aa265d40f4dec516c6868031b601ede4d7b0de0ab3df86190b6eed2d13cf860ee32fe034a65c9f87a5f37887832ee1efd397ee10218371e03e0f6976f2e71bc3c790e3f5fe4ee8cbe0869c432c3535d3cf9b4343417eda05f4143fbef1cb7a2feaf5606dcf48abb3a0f55b52c7b089ac18bf9fdbc|2332|106.8
1457|F3|0x284f15cdd5b4d6e029fae768cd2658839052b7ecef1335b25d66bf929ba31c192ed77a57661910f8cff761e9d2dab86f47c4a4eb6a80b5c6561ad43d368bf9be20674c834589a2a9249e4ee9b56e5e3cc1cb19420ed6b37bb01b2440a0bcd8e5b1f69eff75f824c9f3ecfa43323f8ba653613d347451b40f2f642d878e639067a12047f17c5697b9c75af32f54a7265a5|1453|79.8
1459|F3|0x134d963bb4bd96f302a758f2ceb1d880144ce3211ff2f950138e9133b53bab3fb5f4c4ca980d3c0070e6e8cf25a427447fa366505e9494957aa80a5bf4736a13a74440c5b3a6287b17fbc60f9add46729183ddacc987266e50476ead08f7f3e0b18736b15c8b06e2daaa896a3737115f93b4878d496ab6c144ad9cfa51c0c81ea0150e3ae44d232ba3c5186154d4aeb733|373|24.5
1461|F3|0x30a6d03ee0ea039b11e0601e3d3b5279bf93005eedda10f0381c5e8c33fa0e9b50497daf24f622f62c16467a3397c3597fa820bdea19c2c35818ee53221745b9ee2d5f4241afc143fa6da64474675f4943ea0ebd10bb78f26ac35441185893333185d8a33bc517e183b0e992df70cc34782f622f903cfc84ec8cb42258c0116cf2cd8535c6d8723a391b6f6790a54c870e|852|42.0
1465|F3|0x1e09d012d8c589b302ffeac660ae2946661fcae3536c643724e03d65efe44b532d585c7ed5a7a74fb8e68d9f8be9ac876ecdd15f3e16be33f1f7dbec72a630c28e528d94d5805011d1b6512bf94b7068fed0be468ae9f1f020d439fb82bfb01df304b879e886c8c844b6965edfb7f5263a80db600ea964fb88f5dd5d3bdf862ab23fa878b67e7124ec58a6cc43890ad1f60|1216|68.0
1467|F3|0x86064fc1a4fadbf8ccb53cfc5879fd814c1773870b0290cbe848d2fe377e28e8e3b2680faee3b3392bc508d4842630bc99c9a7b3e8a3c56d1f4c41d7e0dc13090a277b867c549d8fa272f219af8a8c183efdf7fc4ee8cd180ed6c647fc627719f1485c2892c1f6a509d0ba8a144782f4a6871a6a77d953949b6c986cebfe8705caddba7831e043cf6c012eac5cc0f8fa3a|1110|66.4
1469|F3|0x300ccd9b0b9aabd8fd1c32824655617ec54d353a5b8bf018aca0dc018ed510e108582a2a19f5feecf8505d0cc5ceb530db370bb479431e0b57478059257b54155c206579bc70a5a99deeddd03a0060acaec844a09ea617e7fb840223357c5bec2d54f87c81a40e2aab81011619c56f8e6186d773297f1b99a6771c34569260bd38fe20ecebcbc60313ef3cf79c50cdc5f8f|254|16.7
1471|F3|0x1ec0bdf08229665efe36a979a5bb3b888244a75cfc3c769e7fde5027e1484edcd38f323ac1a4bf28f57d846dc5f288c7f03ab7d3ac5ebffee0092ac0105dd7dce88e8c1216b96d212206798f980a7e56d4fb704ff24bda5179bd1cab916226a78b07b567b9ce33644dc3ba6a98c5bd821f32a128e695bd2e05b8882155f112894cb377a92c31dc392dea0f83a93539785c1e|2819|155.6
1473|F3|0xda6b2290a17ad40bc048800874e4cce61f74fa5c0c49cd704a2d56f97065dc0a1eacccea28c0bf42466b7332e02e25f0d650c806010e8d93b28b4e112f92754eec243f0061c41b5c0439d5b3c9ea0a3c8a6fea2c70db7a6b9f3fcbb044c5e8742139e978808de5da74b1fb0d0ac4ce25088725c25ece9ccf8d56085860e763627f18d478cbabd1c98e2f4dcac29cdf5a0468|491|22.0
1475|F3|0x6594cebd12d6530c8453e7dee59bf1c60c2bdf7a38b969b34a125c23de4f563a6b9ff96cfff93a6ed5a6c315cf80efd7cc788ae21703a965f4e31c94fa0b2fbd945d1bd4f13d66d85979d958f42dcb69740f34f7faaca4a41acf0c3ce60bce8df2ae0b0ca3f60a68e33dbf25e8e9b4846d1541e459392fda86edba6b420d1d3907080046a8ac676f98ab37ba28eba07c96ea|430|20.7
1477|F3|0x61c4a302ae9fbd40671a526a60eedb35aabc6b2789f6443963897e19e5b7db6d0a1005f023217c8d54495e0ae7545b814c8aeffc42d92a788c6d2cb01b803914225dd2d4d7a881b2514a5abc60552e21b6db8d290db9e0704e4ae8e83002da12aab55e22192302e61c71773f422cde83f017a5fa8a60a9da9f366d062bdeb932ecda2b88cefb38e1e6a135b0f5b8f84c26732|6194|355.1
1479|F3|0x18106111cafbdd3aaf864be729670e2e1076c31771b568e81dd9c9f902e483f1f78f3eec476a4fd83c74d802e6478b29dad1d1cacfe82ccb9d86db9274722806826e5ad0ffb9d5d89aa5a2e15f6d4d396b06b5de2330b39289bb2a0788daadd96c68535001419d360c4f381aa41fe25bd0782f90e065bf5e6353ed9b617c241e41b243b0ac2912d56547c905a6915b2c760278|3003|163.3
1481|F3|0x453507a4ca7a45463fbd976bfb04f48d179c195e646899ff9e18bc37c472a459d0a283db0f610dc008d11a7ca28237aaab201244e117792ddb9ed2fea3350de4da09a631b6748fba11f1db10cd9c0902b00f6fc0dcc3b33d777df1a142d8aafff0f2a54ed86774157afb8f5da81fc99cba6e405798e8b37708d05693613f83ec33a376498b5387adb53832f210873ea7bb0df4|1299|83.5
1483|F3|0x642338553728c7d310f8b787c600eb558dc8543296b98e6248e937d8b4fdfaaae44767a4075d6624a896c0a5dda413b5a0cbc0918339f210fb752b41039b6ee79cc7e79863bcc743e23d173be1d7c1647de077aaf3ab84c4766c878d55f532c2035f5fb21eef37933cacb6b6e8fdeb6d2a38325ec2dbb969487e7a9248898f3a53bfc0867a1ca8751a855bce9acb3ebac01ed1|847|56.9
1487|F3|0x1d57bfcc5d26a32d8175a372536639b79ba8c4acbcafeb94b74ce7b870cce35e53b79a9a8c06fec52b0b374ea7526a009ab347709d51bde0a6bef0b4130ad1a9f798e4f5329cb6b482556cd892eb5a027691b1dd8f53ea71656486d5f6886d9966b9cf8cc683e78cec90329f27901c6c66a4b90de4af0e37a0205401713e2b0f19ca6646a2d96a55d33ef453a7d3fd8580e4942|38|1.2
1489|F3|0xc06877a23fffa810563f64ca2d52cebd952930eda4e5426502c1e930679c30cd43218aa921caa75014f61f66108828e79910f99751c1215ef2bda3b38180508cd08c68e44c2598af5b5c40833b4c6285bef2b57e04dd1c195ac1793adc1a02899065dd8e5e1b58ddbac2a8db2bf44975d697da35251e33766652c01ee592dd6049011b4b29c3f846917bec0afe47105958a247f|1472|93.4
1491|F3|0x226968911787f64ba87b9e8a902482f902511dbdce6a7cb524fdeab47ca9b0198caa368927ac455408484831da96fb10a3efcdde1546195b5b74ef996fa971debd500fb8354b4643579d1546daf94bb938c1a3182fc3fe2ba8bccb78f8aded9c5a5fa4b31a2d3ff8344fc5c9f6689e7745d588dae5e2ba9ae9fb0379d89b2b6dbea5ddf818c535bfd3c5c508aacc16de47ab3198|817|44.5
1493|F3|0xa7747bbf610f60778d5fb753aaa2e27581885667af324259d1937aa447c371e6bf34aa69c180073fa92d797ba89a7dabde8700abadf5f80dacef952ac30bc5f267a14d73d4fd2e979250380bf01de5aec06a1e8b3af4b43f92ee32ab8337d3766d57cc034e5958e982834320175f1b5f5228f97dfd52f344f926165c67b23ad391d2ca5fa8709a111421dbcf1045b178dc54746d|3329|176.8
1495|F3|0x2d584a027d99d7d5fe3eadf3fe1a61025fca242c536fe4631263b5833ba8c95873d08fe63b2666b626e697f7a464f6df719c4a63271eb17a46e4d27f454d0496ed48ecc296730769d7ed060d9f61801f5f3dcc5a951980a12912f92b4b9c44bcfa1706788c4bdf54f3bfda364ff333a7c57bc123e1feb697da0d766730907eedaf263507987646a12e5f6a846f6bf8a7cdc9cdfc7|97|5.3
1497|F3|0x2b74daf432bad8f06c786e50de2c1d21a5a8931f3105985d17867d4688ad14ba0d9a146b057bcf4a0c354ebee96c3558a73bde76d39d3397b651248f2f3ba9b9e87714010aa023fd14b0ed4e04e01386f6fb8515ad655810dce473ada4b93ee9a993dc6f223ac7285b6b537b3a43f414004104e2a74bb04266831150981d0ba0f9aff0c405618928c47e7a6497d182e05d611bdf0|366|29.4
1499|F3|0x178e504f766856377a0f9a621de28296213371ecc26369e1e2f80c54a7bb4c698e6a0c61f490a69efe2446b82c99a9f827be79f69814d513055b1080e57fc7ead23011dc7312e020e648aec4a25b80ef8cfa175b4dfcefa8961c309fa580d48b07d85a669961240684747e08dbf0a26380b13e0f95848e4aa4476135a8c0daeec75c52453b02753da9164f42a74b4ad0871a331989|1039|80.3
1501|F3|0x47f3ef2af4f7cb7f45e8c780c7a753699e2619f4041ae29ec6c1a679fb4d7fc2ce2baa3159f6ec6ed33b54b8dbeea89056dec067f1ca67ca3cff4e4875f3fdf420032f86f89ef1935b17505b106721ab9102ae4f7bb7a900c436eb1acf85992c1d7ad1eee4b1d06aed1efb6dec6d6187a5be7ba6895335c47336d462958212534b9b341286ceaf05969337f0de2205bb2c40a8a78c|156|6.4
1503|F3|0x641a4d48706424222f525c61aebe0c911ac062225d7dfb6ab75c3fca58d886a01d6a4d4b12a7bfc7657d363be7abb1d6a91bfd6451844a051b8b2bd9f21d010436e146c071913c42759e3d95a7665e3370a70d7a18527ed5523c12d508fc96df36ed452c21f6579f0dbff9ca23432802c47251218d19bb48dc3987518e3f7aa573bad3620eed426d85fad5160b4706c7f6105b210b|866|56.6
1505|F3|0xb370ad36ab4644a595e74861e3cccdd7564f9464b13d47e6810b0e6ff7503a006f381dd4e425607399ba38a06d07831e1d27fe1f75b59f96e55a573854bdb87ce40b5aa0907d1e2254cb35f94a2f7af13540b4741d9031324c7e66a8ac944b4e1822d20ecb949a4f3453f30385e3aa9fe895fb142be68216e0179d0457736fd2423d13e276d82af417c8c906e92bb7c8b5ad0e39d3|50|4.3
1509|F3|0x121a69e0f97c44eb6409ef85372260a2a4dec3a1f0182db50a7bb7065b3c44833d759b7e99fdc269edd6bc0938f748f7fb9df2dd7c87cdeffacb8a270ff628e732a29da9859958d8ee3a6767fc6402e710ec951c24de3f4c37b09056202347e78cea3d2c0a02bba67c58cf8f3e2fc59b069f227c0a8df65ee2df646ee0b9d576b6a8c9dd324b5ed1c0a73ee507b9bfa3634acb272dd9|1099|66.8
1511|F3|0x270b42d3390287e4be2d8761a6ec3b112cc100f58a5bd1f101ae2bb88d2f3cc6c3f37876889ffec3e4f4d329555df09e18e90c74afb947b801944c8546757a605c2f383bd53502a6bf513ef02a1832afdfed29712bd9e61079d4121bb7d802858f16668c09face5cb177a12d8ccadcb0e6c8f72955dfc2826303a5e02756735d560fe1f0f8c6c27585e149487377b2740e93629f4bb8|1247|78.3
1513|F3|0x61cef757636ecef90ac5784f13c44d4b523463a31bb9da9ff84c45d3b8dfbf8a20a5b373187ad50e44a733c0004678a2d41aaa3d8d6342a94a3834862584d162aadaaa5e405268b053a41359e04c438ca6175c38fc9f3d53d713b6bd934512faceb7be82b66e1aa0955128c135f1787b3a41328c6002c8af2fc19f18690c1f6546372a086a7691365ee9a251f298832266617bfa35d8|75|5.2
1515|F3|0x1f8712d2973465f32cf040d2fd6801f3fb5020e5a194a4acc92f123cfcbac9e5143ae2bdf1185788a04913f05be24cd277c805b53dc34975c484919e9f9ce9774c73f772af60ad5356fe221ed24f2fcce0bbdf1ed323062c23bcefb04d0cc866661b9d61e266f241451ab018caaf543d9de865ddeeb3f356622724143457cf8c626b4487972bca540f5247b03f37548264a8cbc6d0020|775|36.5
1517|F3|0x5e190f376bd62271f0337868e0d5081f1d75f51fb20b1b9e0d0fae8cb3099c08be9ef84d19932efbdf32df16c4be291001e7bf01afeee603d36aa39e2cf3443ed9d60d717f02423f3074bad6ab0f257bbcb744e572a716e1e46ba123a5fb146a5a55a0ebf2e1d2e7061f2946d983fcf693abfb37efb31edfade3b7c27f856de1d51f62e64e41ea6bf4f7428b89c95fc610999f2a02294|575|30.9
1519|F3|0x13ddf376247b1e32f603a746c2039646ae84e847718f91eeb23681907b494c1f8d730effba1c3ac62bedd19f9dbafe27e721d4c7c7e9e3632a441c5f5d67a5abad996d7b6bb4547ef354f99a811776b8835582fba6b2efcaad6d3c63674b8b5455134c9bef5b6fdd1b22f6209f5eb37055df58a04016bd4dac62397ccdcb73534afe51feb03d0f74e44b36ce07ac6a26901284173274b6|1905|116.5
1521|F3|0x1466aed28c82ef6098881093660973c89bc6daee3950682cb6b7b9199f25a1661775c4172f900b5c146bec61c0d81b5e89a8e4f83a62090f4d4c9acf63efd33bc29000bf9ab8bd4758d7132f46b4d726fcb0324918a82b0a5e017d7c74cbf6342f08cea120bce73e5ec4b3d7b6e50a0cfaba2b84e31fdd22940d568a3c9b05266848efd7a4efa8af94162fd4555422b342d5631787f5c8|1277|77.5
1523|F3|0x87ba446e831b30cbf05361d3be73adbd460008e2c15b0e567d38c4a3c40c4c40c69629cd5d000036e5de3e2ae508b8fbe2dd530bd0b5d30ddccd7634fa6c4ebf65f142f24f8162cace860619d62edb4afe0b0b83fb31271bd2bffb12dd909d62a892d84aad07f4af12a3164d7af03d3a02f479d492b9b54f9e70ec958cd9f55e748c962ea08d015803710acea849c98515a7852bea749c|192|11.9
1525|F3|0x12fe53ab20021d4d46022489022b94469631c777eb2f77679a10ec226bc62f8add7fe8964aca6ae6019294326888b16aca334df122b06afa72b825ccffe160268750d8cd815023b54d5bae17d7538986382c75f021a5f122f3dc71a23c80e7d6d0044f8b3691ed6411d91533b7ce86ffa87b5b8a2db1eaec189385d4003a6d434a9d9bb335e261aaa8c3caca2b65e349f21fc5985c4a04e|154|13.5
1527|F3|0x2cbca5d7a702237069276997abbdee232b1781e61adb5eaeffba1d42764382d61e067842f3bf220d130e7999fe83d792627859f7878ed8c32ccaeda99e915a31069316f458e8dbb3140f13e3bc0c0a6d55d9d9c3eb98f6b5d760013290cc012d8e93c0516097a57d7cb1767f893c58bc678fc04d4f0397469d835683b63ebe18fdfdbaf7c8f5a48e1f143621a071e9f0ccbb5d0ab5767c8|217|14.6
1531|F3|0x108810d0833f87aeeccb36397788f43ff904589740d2371d8df32ea25a3c0b100b369ec7a7eb8736a2c6e4568a21f765fe2f0effe99b655f7d13e638ba448a0bad55f05abb8b0bd2a7747e4433baf9eaece08b526f8087e9d22184d7dae33fc7e44bc36f3acf347d50cfdadceeb4476b639acda4a640b0aa62b6761122eac018115e5d87588b657d5ca86178fbc46560c9d9c64add4c12ab|809|50.1
1533|F3|0x56a033c0b96f569667bf26a8ea66239bba2a16d23d684006e79fd6c74100bc40556295a25b3e66fcbe3d4b293ec8ab8f0d94f74851193ce8b0ad428f0eee674e944552f19b46b200070bfb490da0f73e12a87bc2021324eb6c3621216a2a440b6d2bc3d048c5515d7286177e04fd4152cc0197d05c5dfceb5ec4f843e3fa9ad29805a2711ddf8547f355c225fd19337e4cdb13183368d4a1|342|27.2
1535|F3|0xb48ac0f8e557473fd509c8ff8773f88d4ad39e85e2cac29a7855f593c97fe59b1099b73b5b2a8dc91fd29a98e88c594376d28d70baf062b6c431c4fe2488fefb0e3f707d90f418e11d289449a79df5fd0093145b4db27bba737d1f2e49b442a1d9afdc6081a049926c34c2f459d57e5466a58118d93f8f8dc3c841a19173e057c85120c771e10b4bdae5d8cee87d2689295a3afa5d649c14|1008|63.7
1537|F3|0x407e539c581999fb08ee48598f1cfb6c58c0af581a570ed1148e50786f1e96edf8c9832d115769c649287b65de36007e45f7b39c7f19ceca0f051ad01a0e126d396e55048100986feede008c0e7f93def8211c06bba82b2b15be552514181c1b51b2bfe067e9f465af7c4f6cfc9ba97201435bbd1e0342ace667285687c9f11f5564e9f99c1b7928f688fed843338d869bf5261408ebf4aef|799|48.1
1539|F3|0xdd382a6259e12b61d5376bc0d1d7ac34b39fb7b8c8059b92be7395c054c7b0be8ff75f4613766a86bd9916f4dfdd3aa653236afa8351d9a45a3f2fb2a2bc3b06ea9cd896a31d85e79b0332ddeeecf4f44e1d641bc069387722e0912f4a4ce168430d4a17a257e31850e27c176f93d95066d25daf4cdc262e89ed61ca4c43342d3ca832d7a8730f2580fd47a2cfe51344b23327e7f5626914a|646|40.2
1541|F3|0x1b92731377b515c2a2671556077bf1c09fe54f47fdafdc61f22c75de7c9f5369290b629740e36d981ff59c2c155d33fc06b909f95d750222642a009cc64e3a5ca23b6b50df1330b35b8ad7c6a0fbd88a2b14ff2a05386508c9ddec801617c0cff87eebfe9863c9800e69d45a92f9f7363f7e63acfb8f0dafbee0025201da20b86ac72835960f5a93333e12ea6d8755acb6d73e3a940be075a7|66|4.0
1543|F3|0x9fcebe1a5cfb74510109c874af75449063564fbc073428ebeb13ba7420840973d17b5373f328d20bb2c7afb1f7953095b94f9895217bb724d20eb0e330c8e031affb671c0d19abc821e82a2fb914fb23589e05f6290f9e96b1f3c234b3c66fbc353e4cd176d4d47e85c17e76340de52fe8a2bf34a4e57a772927367afe6094b71cdc11400bce8e09225d30bfdb63c4eebaf5b3fa78853af1cc|219|16.3
1545|F3|0x59b90065505ce6468ced924bde1f2ad4439c971b3451ebdab3f2791ac0ebbf9a503eabae77dc8c6a018ab9e9fe722968afdc821c6da0e31b4f9fcb9546778a54ee96122ab11973f5c00a50f40284e776c2b997e59fcb8b2c4294d2d53dffa24861af3a764f4ed08e06d2be06b4c48eaa6e48b82b41fbb6c15299eda2bd6bdd3f857a6f0b39b566b332d3ed5f738b73d44a80d7d0be5969bfd3|1075|57.2
1547|F3|0x38444eb6a20c13781cacc08bd70ce4a102a4e998ea539e7de210d7e302590dcac30f182e9b9a5605f0e54c9f6be63b34b92373ff04e32ddef7bc72d21e0599dc1df0449218a9f54d5e622d1c3a9e59d25cae84ca0867a7e435ad4546d6bc667cee50f5ab0200f42d32a5378f626cd7a3d97cb4b71325345415fc33fa8a4f8cf2c80fbea7aad2a63456c89cb0df51f1589c8b6d365b9e1747632|1572|87.8
1549|F3|0xb5d3c5f06da639e407c42117be526d881594c902f1f6539929fb79c0312cb0f19b572ad4d39a955d12826ca550d0357273731d1e819eaf84e4a42248e2b59c0766aeb6adc5e35d4fbeae8c569bcc00b666d6975929bce47ff10ad1884509812eea2f2a26d08ac75e35e5c9dcb091ca847270f0feef365a4b6494daad66f8b663c67b87596cd03755feba11bc9f3a91248768e3b4c42f2b996ee|706|33.3
1553|F3|0x79fde900ac988fceec8be955630fe237b2a2fc09f746c379910f025b01eaae7c1a1bf85f046a20acc424f90775acaae8d2ef57f9aba378832f41ce0e725f0244fc285d8c7a5ecf16e76bc625ecbd842c5bc2b26b06ef7b95f6ef11398fa8bff4a285108eadf07025c40e18398be3da52694e0655452cf5e9bdf1c3045c10074a45a87eaec480918de4aa627485f58f9736e481b80c65d4200c03|2955|185.6
1555|F3|0xbd9f63c84f06fca6cae7ba7932c3fab7fac668b28ab39e6aac1286402ed0631b804fd98a562c52f50540640a24a6ac61ccced7dc3e17bf16e0a94fade4390511f9625449a40e89563b69632bb45e48dcfd6bb6966be8d4e6fbd0a4c424f5ff62dbc053efb9c73e2ec3252972f61934470fc89ab46cd3496929b2b6d7bbb6b14631fa160aa21f2de1f495a3054e19f388b29f2a0a6ff313450de9|329|22.9
1557|F3|0x53e3acab6e09cd2019dbd24a84559ee7d1a3c0120befb64500b15b97cffbc5bd1e406c3f91d9ba2673f8d2f9ee2e8d456276c183814b6d8c002057175bc1bed8346feff51212a1b778709783d91860b673a1bad7c4fe05b86773aa782f7978f4b8883ca3a220bfd1f47385faae18ca72cf05afa2411c4469a23a41aa7de57b82bf932f139b4ffea84b3e6a34eca22301e5ecc018d443e6f9d5d2|1937|142.3
1559|F3|0xadb64a7d4b67d98554eb53616ab8f65930b80a570030f43abb2b1337b35c5ef4e7fbb861d8c0ecc2cfbef08a96e65bfa45b60ecf110c48b672f08a64d42594670c47b849daad08e434ea4d2fa588b6d876d655eba78d192acbba6899600f024168bb81358a4bf01c2a2f6d824154c7f007733692bc1206285e77763824e5f7cae4204a9da2449155a42835e737fc8a42020d6123ec593025c1b45|3898|264.6
1561|F3|0x160e50399256afd9f5331c6e407f135230206bc90534599a1b81e559fe19b818fe43672baec097812355c1ad08f11e918d5f3fbc0522f8103437f0925aa17be332d544df41fe34e308e65533bc32572c1852da77cacb007fcde4476f3ddb7c745d88855b56a6639ca176ffaaeded410a08a1c1b887f7d456ab7eb4f67092fc2ce49eca3a2b63a80ef4762b9bee4712ffab3a26039ac0a20df04ee8|874|49.5
1563|F3|0x5b8734ed7db7691c233c6915f639d4bcf6e6a8dfee12bf5c7473429b7215a2566c6552d1b4378360c2c40c61e770972e520109e69381f47dc774865fc0daeaa3cd9e53aefab8d63a3196e3cbe124d6747a8c912d6c0ab9636a607c1949c2a6c3e7d9a20866b35d75294e08b205ea3c4d8a42fea2db3584eacccdde4669a2696339a5cdf7410864c35a86038bb8a283f72319914ff9b44cc2512b0f|1151|67.6
1565|F3|0x10cf405d5c3ae0daa02f4b8e8275201773cb8f18c2976f9acd4c88d9b7acff47a752533b683a097599d6c7d239fba6a4b40f01e5d14ca8088d501a844a2f7b4ec14a55a7e9923ba4e579bdf47daf67fc3f98190cf33da7474a4c9fa5e169fab57f528f87f3ed1294697c714079819392e8e0870be13d8c47e8cbb12f36ac7f2857f01c33f567bffad4e1c5133595ebe25d8c8d40018cb2fa2a0773c|1325|77.7
1567|F3|0x60e3668891d121cc70caccdc805d5633519328ac613b616b8a75b03200ca0fc8ec4cfe4ba1c4477723264a9758194c3b767b996a120efb7e35956c8a4f5df9070502e7c5812e1c8606e9cd25b0c351c23163337bdb5f8e4190bac7e60a7683d7d6cc47256b0a0e5bf02bac7db69d94d7d1fa87d986c41aecd57206a8eef3049650dd23d51bde6af0e7cdb72268ff013c309128e7904576809131734|2662|176.6
